Latitude,Longitude,Species,SeasonStartMonth,SeasonEndMonth
33.95738314,-118.25688640,avocado (Persea americana),10,5
33.95738314,-118.25681196,avocado (Persea americana),10,5
33.95738385,-118.25679228,pomegranate (Punica granatum),9,11
33.75257887,-118.29660155,black mulberry (Morus nigra),4,6
34.18914452,-118.57665381,peach (Prunus persica),5,8
33.95750988,-118.25680292,edible fig (Ficus carica),6,9
34.18990698,-118.57555528,Japanese persimmon (Diospyros kaki),10,12
34.17403532,-118.38725681,lemon (Citrus limon),11,4
34.17403390,-118.38739885,edible loquat (Eriobotrya japonica),3,5
34.18999644,-118.57643382,white sapote (Casimiroa edulis),11,3
34.18757947,-118.48622183,citrus (Citrus spp.),11,4
33.95364270,-118.25868306,peach (Prunus persica),5,8
34.18912609,-118.57425115,citrus (Citrus spp.),11,4
34.18910780,-118.57435596,citrus (Citrus spp.),11,4
34.05943783,-118.26130156,avocado (Persea americana),10,5
34.05940926,-118.26123319,avocado (Persea americana),10,5
34.17390099,-118.51577480,olive (Olea europaea),9,11
34.17390276,-118.51584039,olive (Olea europaea),9,11
34.17389804,-118.51465176,citrus (Citrus spp.),11,4
33.95738243,-118.25684619,apple (Malus domestica),8,10
33.95737135,-118.25886354,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
33.95556980,-118.25979977,apple (Malus domestica),8,10
33.95737181,-118.25901430,edible loquat (Eriobotrya japonica),3,5
33.95295644,-118.23863720,guava (Psidium guajava),8,11
34.07936659,-118.28602928,guava (Psidium guajava),8,11
34.03490714,-118.37640147,cherry plum (Prunus cerasifera),5,7
34.07954969,-118.28669812,olive (Olea europaea),9,11
34.25811598,-118.41484228,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.18757770,-118.48616408,citrus (Citrus spp.),11,4
34.06028581,-118.26318648,edible loquat (Eriobotrya japonica),3,5
34.06027813,-118.26317294,avocado (Persea americana),10,5
34.06027576,-118.26316224,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.06030225,-118.26321697,avocado (Persea americana),10,5
33.95281262,-118.26139785,edible fig (Ficus carica),6,9
34.17839933,-118.38767790,edible loquat (Eriobotrya japonica),3,5
34.17846477,-118.38768532,edible loquat (Eriobotrya japonica),3,5
34.17403560,-118.36236257,pomegranate (Punica granatum),9,11
34.17404071,-118.36233476,pomegranate (Punica granatum),9,11
34.06032352,-118.26326760,edible loquat (Eriobotrya japonica),3,5
34.17404412,-118.36227606,olive (Olea europaea),9,11
34.06033074,-118.26328186,edible loquat (Eriobotrya japonica),3,5
34.06026868,-118.26316723,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.18910131,-118.57438734,white mulberry (Morus alba),4,6
34.00263280,-118.24615638,orange (Citrus sinensis),12,4
34.00263280,-118.24466329,pomegranate (Punica granatum),9,11
34.00174207,-118.26030231,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.19150007,-118.43989407,peach (Prunus persica),5,8
34.00152012,-118.26883578,sweet cherry (Prunus avium),5,6
34.02749388,-118.26211850,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.02012976,-118.24620833,guava (Psidium guajava),8,11
34.00198318,-118.27086950,avocado (Persea americana),10,5
34.26688666,-118.42654993,avocado (Persea americana),10,5
34.00199830,-118.25053991,edible loquat (Eriobotrya japonica),3,5
34.26026851,-118.43542586,guava (Psidium guajava),8,11
34.26019937,-118.43572502,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.19119418,-118.49250714,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.00199652,-118.25051566,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.00306748,-118.25402791,guava (Psidium guajava),8,11
34.00306039,-118.25467820,citrus (Citrus spp.),11,4
34.27866839,-118.41088265,apple (Malus domestica),8,10
34.14648645,-118.49358349,cherry plum (Prunus cerasifera),5,7
34.27890933,-118.41024585,white mulberry (Morus alba),4,6
34.02195131,-118.24947122,avocado (Persea americana),10,5
34.02011544,-118.24620448,lemon (Citrus limon),11,4
34.02102842,-118.24783403,cherry plum (Prunus cerasifera),5,7
34.02193385,-118.24944413,avocado (Persea americana),10,5
34.00168866,-118.26338847,citrus (Citrus spp.),11,4
34.00155506,-118.26395106,edible loquat (Eriobotrya japonica),3,5
34.02012507,-118.24622236,guava (Psidium guajava),8,11
34.26003383,-118.43644123,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.02325485,-118.25302884,fig species (Ficus spp.),6,9
34.00306497,-118.25170351,cherimoya (Annona cherimola),11,3
34.20766619,-118.60281773,cherimoya (Annona cherimola),11,3
34.00165526,-118.26602530,guava (Psidium guajava),8,11
34.20717321,-118.60281559,edible loquat (Eriobotrya japonica),3,5
34.20738137,-118.60282058,edible loquat (Eriobotrya japonica),3,5
34.20738796,-118.60295664,cherimoya (Annona cherimola),11,3
34.20760840,-118.60281559,Japanese persimmon (Diospyros kaki),10,12
34.25920287,-118.43684265,avocado (Persea americana),10,5
34.25915605,-118.43687458,citrus (Citrus spp.),11,4
34.21276662,-118.52334792,peach (Prunus persica),5,8
34.19923444,-118.52146776,edible fig (Ficus carica),6,9
34.21284784,-118.52325308,nectarine (Prunus persica var. nucipersica),6,8
34.21330791,-118.52232969,edible loquat (Eriobotrya japonica),3,5
34.01871763,-118.24791335,avocado (Persea americana),10,5
34.02511752,-118.25456625,avocado (Persea americana),10,5
34.01590818,-118.20202513,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.27011910,-118.42220864,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.27009815,-118.42223780,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.01589814,-118.20208288,citrus (Citrus spp.),11,4
34.27241285,-118.41886347,edible loquat (Eriobotrya japonica),3,5
34.24812918,-118.44122830,white mulberry (Morus alba),4,6
34.16880453,-118.50336161,citrus (Citrus spp.),11,4
34.16876206,-118.50336090,apple (Malus domestica),8,10
34.21817852,-118.39560266,edible fig (Ficus carica),6,9
34.18768230,-118.50784895,guava (Psidium guajava),8,11
34.18771001,-118.50783997,rose apple (Syzygium jambos),6,8
34.20819618,-118.48137658,olive (Olea europaea),9,11
34.28430985,-118.41605096,white mulberry (Morus alba),4,6
33.94664326,-118.24523416,guava (Psidium guajava),8,11
34.28434965,-118.41610927,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.20696616,-118.48042507,citrus (Citrus spp.),11,4
33.94673142,-118.27177506,peach (Prunus persica),5,8
33.94398923,-118.25898632,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.25254760,-118.42427404,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.25255526,-118.42426976,peach (Prunus persica),5,8
33.94656534,-118.26995262,white sapote (Casimiroa edulis),11,3
34.15764843,-118.48030795,pomegranate (Punica granatum),9,11
34.20825774,-118.48137829,olive (Olea europaea),9,11
34.15818400,-118.48138424,apple (Malus domestica),8,10
33.94616177,-118.24768861,olive (Olea europaea),9,11
34.07557709,-118.20655866,guava (Psidium guajava),8,11
34.15811236,-118.48153024,southern California black walnut (Juglans californica),9,10
34.28387708,-118.41537333,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
33.94474248,-118.27035581,edible loquat (Eriobotrya japonica),3,5
34.21651303,-118.50851011,Japanese edible plum (Prunus salicina),6,8
34.21651244,-118.50853616,pomegranate (Punica granatum),9,11
34.21651118,-118.50864216,edible loquat (Eriobotrya japonica),3,5
34.21714095,-118.50888920,peach (Prunus persica),5,8
34.21701311,-118.50889010,avocado (Persea americana),10,5
33.94474345,-118.26896315,edible loquat (Eriobotrya japonica),3,5
34.19075610,-118.50791632,edible loquat (Eriobotrya japonica),3,5
34.02121735,-118.19966766,edible loquat (Eriobotrya japonica),3,5
33.94615163,-118.24697567,guava (Psidium guajava),8,11
34.21102563,-118.47148025,sweet cherry (Prunus avium),5,6
34.28393014,-118.41559104,olive (Olea europaea),9,11
34.21675631,-118.50874457,edible loquat (Eriobotrya japonica),3,5
34.25069294,-118.43676174,avocado (Persea americana),10,5
34.02231936,-118.25012603,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.25066718,-118.43671894,avocado (Persea americana),10,5
34.23737219,-118.50971205,olive (Olea europaea),9,11
34.23729963,-118.50971565,olive (Olea europaea),9,11
34.23743056,-118.50971205,olive (Olea europaea),9,11
34.21651534,-118.50847777,pomegranate (Punica granatum),9,11
34.21651534,-118.50844813,Japanese edible plum (Prunus salicina),6,8
34.25646028,-118.50898711,edible pear (Pyrus communis),8,10
34.25660142,-118.50912995,edible pear (Pyrus communis),8,10
34.18800301,-118.48032047,citrus (Citrus spp.),11,4
34.18773833,-118.50783817,cherimoya (Annona cherimola),11,3
34.18775192,-118.50783188,apple (Malus domestica),8,10
34.18810541,-118.50797741,guava (Psidium guajava),8,11
34.18772361,-118.50784356,edible loquat (Eriobotrya japonica),3,5
34.08196367,-118.29800294,white sapote (Casimiroa edulis),11,3
34.07920130,-118.29798158,avocado (Persea americana),10,5
34.07911101,-118.29785482,mango (Mangifera indica),7,9
34.07910996,-118.29787764,avocado (Persea americana),10,5
34.08171042,-118.29816387,tamarind (Tamarindus indica),12,4
34.21150626,-118.43581169,citrus (Citrus spp.),11,4
34.00027448,-118.24918327,edible loquat (Eriobotrya japonica),3,5
33.99988640,-118.25240394,cherry plum (Prunus cerasifera),5,7
33.99978056,-118.25524093,white sapote (Casimiroa edulis),11,3
33.99988195,-118.25249693,cherry plum (Prunus cerasifera),5,7
34.26153937,-118.42620016,citrus (Citrus spp.),11,4
33.99922304,-118.27004795,guava (Psidium guajava),8,11
34.18927842,-118.54087913,citrus (Citrus spp.),11,4
34.18928963,-118.54081211,edible loquat (Eriobotrya japonica),3,5
34.25248412,-118.41954400,cherry plum (Prunus cerasifera),5,7
34.25243246,-118.41949158,cherry plum (Prunus cerasifera),5,7
33.99988986,-118.25246730,cherry plum (Prunus cerasifera),5,7
34.17050081,-118.44444414,edible fig (Ficus carica),6,9
34.17085211,-118.45317129,edible pear (Pyrus communis),8,10
34.21031515,-118.52410886,pecan (Carya illinoinensis),9,11
34.18927311,-118.54089554,citrus (Citrus spp.),11,4
34.00027893,-118.25189668,edible loquat (Eriobotrya japonica),3,5
34.17126396,-118.40482621,edible fig (Ficus carica),6,9
34.21937150,-118.56566662,guava (Psidium guajava),8,11
33.94194842,-118.24051980,edible loquat (Eriobotrya japonica),3,5
34.22092640,-118.56550324,white mulberry (Morus alba),4,6
34.00014859,-118.24565775,guava (Psidium guajava),8,11
34.22097415,-118.56550467,white mulberry (Morus alba),4,6
34.21935146,-118.56564809,pomegranate (Punica granatum),9,11
34.07557379,-118.18223869,apple (Malus domestica),8,10
34.07557497,-118.18219662,apple (Malus domestica),8,10
34.21891928,-118.56567019,strawberry guava (Psidium cattleyanum),9,12
34.21892045,-118.56565308,peach (Prunus persica),5,8
34.21932492,-118.56564809,citrus (Citrus spp.),11,4
34.15561385,-118.37644598,peach (Prunus persica),5,8
34.15561598,-118.37659486,peach (Prunus persica),5,8
34.21905017,-118.56566805,Mandarin orange (Citrus reticulata),11,3
34.00015452,-118.24704176,avocado (Persea americana),10,5
34.26426475,-118.42928016,edible loquat (Eriobotrya japonica),3,5
34.17123442,-118.38267774,olive (Olea europaea),9,11
33.99839770,-118.25955089,avocado (Persea americana),10,5
34.15577070,-118.35947255,citrus (Citrus spp.),11,4
33.99861426,-118.25873641,sweet cherry (Prunus avium),5,6
34.15599633,-118.38988844,olive (Olea europaea),9,11
34.15602151,-118.38989351,olive (Olea europaea),9,11
34.15604878,-118.38989225,olive (Olea europaea),9,11
34.15576893,-118.35940766,citrus (Citrus spp.),11,4
34.21668274,-118.56548506,avocado (Persea americana),10,5
34.15576716,-118.35959590,citrus (Citrus spp.),11,4
34.15576716,-118.35953886,citrus (Citrus spp.),11,4
33.94287462,-118.23280657,guava (Psidium guajava),8,11
34.18929542,-118.50950272,citrus (Citrus spp.),11,4
34.00117295,-118.24935873,edible loquat (Eriobotrya japonica),3,5
33.94279470,-118.23280404,red mulberry (Morus rubra),4,6
34.19248951,-118.57746636,English walnut (Juglans regia),9,10
34.00060164,-118.26904240,olive (Olea europaea),9,11
34.21845010,-118.44052517,cherry plum (Prunus cerasifera),5,7
34.00126181,-118.24787899,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.18934218,-118.43500187,Mandarin orange (Citrus reticulata),11,3
34.18963942,-118.44033646,edible loquat (Eriobotrya japonica),3,5
34.19870518,-118.44335277,mango (Mangifera indica),7,9
33.97928367,-118.29375081,edible loquat (Eriobotrya japonica),3,5
34.18946369,-118.55788472,edible loquat (Eriobotrya japonica),3,5
34.02505919,-118.21838625,avocado (Persea americana),10,5
34.24897031,-118.42375709,red mulberry (Morus rubra),4,6
34.24627426,-118.42768517,apple (Malus domestica),8,10
34.18978160,-118.56076403,kumquat (Citrus japonica),12,3
34.25239517,-118.41944466,cherry plum (Prunus cerasifera),5,7
34.00065432,-118.26258171,citrus (Citrus spp.),11,4
34.18947425,-118.53834319,citrus (Citrus spp.),11,4
34.24849787,-118.42439914,apple (Malus domestica),8,10
34.05336001,-118.20924614,edible loquat (Eriobotrya japonica),3,5
34.05396008,-118.21537631,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.00067036,-118.27171096,edible loquat (Eriobotrya japonica),3,5
34.21373352,-118.43910318,citrus (Citrus spp.),11,4
34.21483164,-118.43896908,avocado (Persea americana),10,5
34.08064234,-118.20973531,edible fig (Ficus carica),6,9
34.06585381,-118.18722570,edible loquat (Eriobotrya japonica),3,5
34.02536793,-118.26039357,edible loquat (Eriobotrya japonica),3,5
34.01921564,-118.24881863,avocado (Persea americana),10,5
34.01923062,-118.24884723,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.01992292,-118.24986754,edible loquat (Eriobotrya japonica),3,5
34.02000027,-118.25001055,strawberry guava (Psidium cattleyanum),9,12
34.02006655,-118.25052263,pomegranate (Punica granatum),9,11
34.07805274,-118.20995471,citrus (Citrus spp.),11,4
34.00568070,-118.25999683,edible loquat (Eriobotrya japonica),3,5
34.17016078,-118.40042309,lemon (Citrus limon),11,4
34.02278103,-118.25699022,edible loquat (Eriobotrya japonica),3,5
34.01912852,-118.24654598,edible fig (Ficus carica),6,9
34.06666560,-118.21014171,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.00095051,-118.24599889,avocado (Persea americana),10,5
34.24807706,-118.42364692,peach (Prunus persica),5,8
34.18948369,-118.38600177,peach (Prunus persica),5,8
34.24769135,-118.42376981,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
33.99932732,-118.24517316,red mulberry (Morus rubra),4,6
33.99963062,-118.24987848,mango (Mangifera indica),7,9
33.99964599,-118.24987705,avocado (Persea americana),10,5
34.00443383,-118.29903284,peach (Prunus persica),5,8
34.25263502,-118.41715267,lemon (Citrus limon),11,4
34.00132364,-118.24416694,avocado (Persea americana),10,5
34.00080325,-118.24416092,lemon (Citrus limon),11,4
34.25074488,-118.41973901,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.19036100,-118.58638421,edible fig (Ficus carica),6,9
34.02379323,-118.25687485,peach (Prunus persica),5,8
34.02388929,-118.25676045,edible loquat (Eriobotrya japonica),3,5
34.06078272,-118.33505347,olive (Olea europaea),9,11
34.07680384,-118.21051946,edible loquat (Eriobotrya japonica),3,5
34.07678730,-118.21051946,edible loquat (Eriobotrya japonica),3,5
34.06054528,-118.33515142,olive (Olea europaea),9,11
34.00467609,-118.29916671,cherimoya (Annona cherimola),11,3
34.22191562,-118.57388993,black walnut (Juglans nigra),9,10
34.22414490,-118.57404551,Mexican lime (Citrus x aurantiifolia),7,10
34.24600866,-118.40973569,citrus (Citrus spp.),11,4
34.24599792,-118.40975505,citrus (Citrus spp.),11,4
34.20998725,-118.55735687,peach (Prunus persica),5,8
34.06078593,-118.33497534,olive (Olea europaea),9,11
34.00664155,-118.29903163,avocado (Persea americana),10,5
34.06078712,-118.33465069,olive (Olea europaea),9,11
34.06078956,-118.33489511,olive (Olea europaea),9,11
34.22240273,-118.58627254,citrus (Citrus spp.),11,4
33.77457633,-118.27647582,edible loquat (Eriobotrya japonica),3,5
34.06078871,-118.33481168,olive (Olea europaea),9,11
34.06079125,-118.33473274,olive (Olea europaea),9,11
34.17027329,-118.39134276,orange (Citrus sinensis),12,4
34.17026857,-118.39138198,orange (Citrus sinensis),12,4
34.09027714,-118.18003639,guava (Psidium guajava),8,11
34.12508532,-118.19909529,avocado (Persea americana),10,5
33.93924619,-118.26600927,edible loquat (Eriobotrya japonica),3,5
33.93934639,-118.26440571,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
33.93951413,-118.25105558,edible loquat (Eriobotrya japonica),3,5
33.93951709,-118.25110335,edible loquat (Eriobotrya japonica),3,5
34.16907450,-118.39113812,peach (Prunus persica),5,8
34.11421433,-118.20762120,edible loquat (Eriobotrya japonica),3,5
34.10900714,-118.20333803,edible loquat (Eriobotrya japonica),3,5
34.11254091,-118.23486800,edible loquat (Eriobotrya japonica),3,5
34.11175276,-118.23422930,guava (Psidium guajava),8,11
34.18561178,-118.45941002,avocado (Persea americana),10,5
34.18561254,-118.45989668,sweet cherry (Prunus avium),5,6
